label,tf,day_idx,dow,time_utc,contact_capacity,contact_demand,contact_served
initial,1973,6,Sun,20:25,66,34,34
initial,1974,6,Sun,20:30,66,38,38
initial,1975,6,Sun,20:35,66,40,40
initial,1976,6,Sun,20:40,66,41,41
initial,1977,6,Sun,20:45,66,43,43
initial,1978,6,Sun,20:50,66,45,45
initial,1979,6,Sun,20:55,66,45,45
initial,1980,6,Sun,21:00,66,46,46
initial,1981,6,Sun,21:05,66,46,46
initial,1982,6,Sun,21:10,66,46,46
initial,1983,6,Sun,21:15,66,47,47
initial,1984,6,Sun,21:20,66,47,47
initial,1985,6,Sun,21:25,66,47,47
initial,1986,6,Sun,21:30,66,47,47
initial,1987,6,Sun,21:35,66,47,47
initial,1988,6,Sun,21:40,66,47,47
initial,1989,6,Sun,21:45,66,47,47
initial,1990,6,Sun,21:50,66,47,47
initial,1991,6,Sun,21:55,66,48,48
initial,1992,6,Sun,22:00,66,47,47
initial,1993,6,Sun,22:05,66,45,45
initial,1994,6,Sun,22:10,66,45,45
initial,1995,6,Sun,22:15,66,41,41
initial,1996,6,Sun,22:20,66,39,39
initial,1997,6,Sun,22:25,66,39,39
initial,1998,6,Sun,22:30,66,34,34
initial,1999,6,Sun,22:35,66,32,32
initial,2000,6,Sun,22:40,66,28,28
initial,2001,6,Sun,22:45,66,27,27
initial,2002,6,Sun,22:50,66,23,23
initial,2003,6,Sun,22:55,66,22,22
initial,2004,6,Sun,23:00,66,20,20
initial,2005,6,Sun,23:05,66,20,20
initial,2006,6,Sun,23:10,66,16,16
initial,2007,6,Sun,23:15,66,15,15
initial,2008,6,Sun,23:20,66,12,12
initial,2009,6,Sun,23:25,66,10,10
initial,2010,6,Sun,23:30,66,7,7
initial,2011,6,Sun,23:35,66,7,7
initial,2012,6,Sun,23:40,66,6,6
initial,2013,6,Sun,23:45,66,3,3
initial,2014,6,Sun,23:50,66,1,1
initial,2015,6,Sun,23:55,66,0,0
