label,tf,day_idx,dow,time_utc,contact_capacity,contact_demand,contact_served
final,677,2,Wed,08:25,66,32,20
final,678,2,Wed,08:30,66,32,20
final,679,2,Wed,08:35,66,34,22
final,680,2,Wed,08:40,66,34,22
final,681,2,Wed,08:45,66,36,24
final,682,2,Wed,08:50,66,37,25
final,683,2,Wed,08:55,66,41,29
final,684,2,Wed,09:00,66,44,33
final,685,2,Wed,09:05,66,45,35
final,686,2,Wed,09:10,66,46,36
final,687,2,Wed,09:15,66,47,38
final,688,2,Wed,09:20,66,47,38
final,689,2,Wed,09:25,66,47,38
final,690,2,Wed,09:30,66,47,39
final,691,2,Wed,09:35,66,47,39
final,692,2,Wed,09:40,66,47,39
final,693,2,Wed,09:45,66,45,37
final,694,2,Wed,09:50,66,45,37
final,695,2,Wed,09:55,66,44,36
final,696,2,Wed,10:00,66,43,36
final,697,2,Wed,10:05,66,42,35
final,698,2,Wed,10:10,66,41,35
final,699,2,Wed,10:15,66,40,34
final,700,2,Wed,10:20,66,40,34
final,701,2,Wed,10:25,66,36,30
final,702,2,Wed,10:30,66,32,26
final,703,2,Wed,10:35,66,31,25
final,704,2,Wed,10:40,66,31,25
final,705,2,Wed,10:45,66,30,25
final,706,2,Wed,10:50,66,29,24
final,707,2,Wed,10:55,66,28,23
final,708,2,Wed,11:00,66,26,21
final,709,2,Wed,11:05,66,25,20
final,710,2,Wed,11:10,66,24,20
final,711,2,Wed,11:15,66,23,19
final,712,2,Wed,11:20,66,21,17
final,713,2,Wed,11:25,66,20,16
final,714,2,Wed,11:30,66,20,16
final,715,2,Wed,11:35,66,20,16
final,716,2,Wed,11:40,66,21,17
final,717,2,Wed,11:45,66,18,14
final,718,2,Wed,11:50,66,18,14
final,719,2,Wed,11:55,66,17,13
final,720,2,Wed,12:00,66,16,13
final,721,2,Wed,12:05,66,16,13
final,722,2,Wed,12:10,66,15,12
final,723,2,Wed,12:15,66,15,12
final,724,2,Wed,12:20,66,13,10
final,725,2,Wed,12:25,66,13,11
final,726,2,Wed,12:30,66,13,11
final,727,2,Wed,12:35,66,13,11
final,728,2,Wed,12:40,66,13,11
final,729,2,Wed,12:45,66,11,9
final,730,2,Wed,12:50,66,11,9
final,731,2,Wed,12:55,66,11,9
final,732,2,Wed,13:00,66,10,8
final,733,2,Wed,13:05,66,10,8
final,734,2,Wed,13:10,66,10,8
final,735,2,Wed,13:15,66,10,8
final,736,2,Wed,13:20,66,10,8
final,737,2,Wed,13:25,66,9,7
final,738,2,Wed,13:30,66,10,8
final,739,2,Wed,13:35,66,11,9
final,740,2,Wed,13:40,66,11,9
final,741,2,Wed,13:45,66,11,9
final,742,2,Wed,13:50,66,11,9
final,743,2,Wed,13:55,66,11,9
final,744,2,Wed,14:00,66,10,8
final,745,2,Wed,14:05,66,10,8
final,746,2,Wed,14:10,66,10,8
final,747,2,Wed,14:15,66,10,8
final,748,2,Wed,14:20,66,10,8
final,749,2,Wed,14:25,66,11,9
final,750,2,Wed,14:30,66,12,10
final,751,2,Wed,14:35,66,12,10
final,752,2,Wed,14:40,66,12,10
final,753,2,Wed,14:45,66,12,10
final,754,2,Wed,14:50,66,12,10
final,755,2,Wed,14:55,66,12,10
final,756,2,Wed,15:00,66,11,9
final,757,2,Wed,15:05,66,11,9
final,758,2,Wed,15:10,66,11,9
final,759,2,Wed,15:15,66,12,10
final,760,2,Wed,15:20,66,12,10
final,761,2,Wed,15:25,66,13,11
final,762,2,Wed,15:30,66,13,11
final,763,2,Wed,15:35,66,15,13
final,764,2,Wed,15:40,66,15,13
final,765,2,Wed,15:45,66,15,13
final,766,2,Wed,15:50,66,15,14
final,767,2,Wed,15:55,66,15,14
final,768,2,Wed,16:00,66,18,17
final,769,2,Wed,16:05,66,18,17
final,770,2,Wed,16:10,66,20,19
final,771,2,Wed,16:15,66,22,21
final,772,2,Wed,16:20,66,24,23
final,773,2,Wed,16:25,66,24,23
final,774,2,Wed,16:30,66,24,23
final,775,2,Wed,16:35,66,24,23
final,776,2,Wed,16:40,66,24,23
final,777,2,Wed,16:45,66,23,22
final,778,2,Wed,16:50,66,23,22
final,779,2,Wed,16:55,66,23,22
final,780,2,Wed,17:00,66,22,21
final,781,2,Wed,17:05,66,21,20
final,782,2,Wed,17:10,66,21,20
final,783,2,Wed,17:15,66,21,20
final,784,2,Wed,17:20,66,21,20
final,785,2,Wed,17:25,66,19,18
final,786,2,Wed,17:30,66,18,17
final,787,2,Wed,17:35,66,18,17
final,788,2,Wed,17:40,66,13,12
final,789,2,Wed,17:45,66,13,12
final,790,2,Wed,17:50,66,13,11
final,791,2,Wed,17:55,66,13,11
final,792,2,Wed,18:00,66,14,12
final,793,2,Wed,18:05,66,14,12
final,794,2,Wed,18:10,66,15,13
final,795,2,Wed,18:15,66,15,13
final,796,2,Wed,18:20,66,15,13
final,797,2,Wed,18:25,66,15,13
final,798,2,Wed,18:30,66,16,14
final,799,2,Wed,18:35,66,16,14
final,800,2,Wed,18:40,66,17,15
final,801,2,Wed,18:45,66,18,16
final,802,2,Wed,18:50,66,18,16
final,803,2,Wed,18:55,66,19,17
final,804,2,Wed,19:00,66,23,21
final,805,2,Wed,19:05,66,24,22
final,806,2,Wed,19:10,66,24,22
final,807,2,Wed,19:15,66,24,22
final,808,2,Wed,19:20,66,26,24
final,809,2,Wed,19:25,66,27,25
final,810,2,Wed,19:30,66,29,27
final,811,2,Wed,19:35,66,30,28
final,812,2,Wed,19:40,66,32,30
final,813,2,Wed,19:45,66,35,33
final,814,2,Wed,19:50,66,37,35
final,815,2,Wed,19:55,66,40,38
final,816,2,Wed,20:00,66,40,38
final,817,2,Wed,20:05,66,44,42
final,818,2,Wed,20:10,66,49,47
final,819,2,Wed,20:15,66,49,46
final,820,2,Wed,20:20,66,51,48
final,821,2,Wed,20:25,66,52,48
final,822,2,Wed,20:30,66,54,49
final,823,2,Wed,20:35,66,57,52
final,824,2,Wed,20:40,66,59,54
final,825,2,Wed,20:45,66,63,58
final,826,2,Wed,20:50,66,65,60
final,827,2,Wed,20:55,66,67,61
final,828,2,Wed,21:00,66,69,62
final,829,2,Wed,21:05,66,69,62
final,830,2,Wed,21:10,66,71,64
final,831,2,Wed,21:15,66,72,64
final,832,2,Wed,21:20,66,72,64
final,833,2,Wed,21:25,66,72,64
final,834,2,Wed,21:30,66,72,64
final,835,2,Wed,21:35,66,72,64
final,836,2,Wed,21:40,66,72,62
final,837,2,Wed,21:45,66,72,62
final,838,2,Wed,21:50,66,73,63
final,839,2,Wed,21:55,66,73,63
final,840,2,Wed,22:00,66,71,60
final,841,2,Wed,22:05,66,68,57
final,842,2,Wed,22:10,66,67,56
final,843,2,Wed,22:15,66,64,53
final,844,2,Wed,22:20,66,61,50
final,845,2,Wed,22:25,66,61,49
final,846,2,Wed,22:30,66,56,44
final,847,2,Wed,22:35,66,54,42
final,848,2,Wed,22:40,66,52,39
final,849,2,Wed,22:45,66,51,37
final,850,2,Wed,22:50,66,48,34
final,851,2,Wed,22:55,66,48,34
final,852,2,Wed,23:00,66,48,34
final,853,2,Wed,23:05,66,48,35
final,854,2,Wed,23:10,66,43,30
final,855,2,Wed,23:15,66,42,29
final,856,2,Wed,23:20,66,39,26
final,857,2,Wed,23:25,66,38,25
final,858,2,Wed,23:30,66,36,23
final,859,2,Wed,23:35,66,36,23
final,860,2,Wed,23:40,66,35,22
final,861,2,Wed,23:45,66,34,21
final,862,2,Wed,23:50,66,32,19
final,863,2,Wed,23:55,66,31,18
final,864,3,Thu,00:00,66,30,17
final,865,3,Thu,00:05,66,30,17
final,866,3,Thu,00:10,66,30,17
final,867,3,Thu,00:15,66,30,17
final,868,3,Thu,00:20,66,31,18
final,869,3,Thu,00:25,66,34,20
final,870,3,Thu,00:30,66,38,24
final,871,3,Thu,00:35,66,40,26
final,872,3,Thu,00:40,66,41,27
final,873,3,Thu,00:45,66,43,29
final,874,3,Thu,00:50,66,46,32
final,875,3,Thu,00:55,66,46,32
final,876,3,Thu,01:00,66,48,34
final,877,3,Thu,01:05,66,51,37
final,878,3,Thu,01:10,66,51,37
final,879,3,Thu,01:15,66,54,38
final,880,3,Thu,01:20,66,55,39
final,881,3,Thu,01:25,66,57,41
final,882,3,Thu,01:30,66,58,41
final,883,3,Thu,01:35,66,60,43
final,884,3,Thu,01:40,66,62,44
final,885,3,Thu,01:45,66,64,46
final,886,3,Thu,01:50,66,67,48
final,887,3,Thu,01:55,66,68,49
final,888,3,Thu,02:00,66,71,51
final,889,3,Thu,02:05,66,71,51
final,890,3,Thu,02:10,66,72,52
final,891,3,Thu,02:15,66,74,54
final,892,3,Thu,02:20,66,76,56
final,893,3,Thu,02:25,66,78,58
final,894,3,Thu,02:30,66,79,59
final,895,3,Thu,02:35,66,79,58
final,896,3,Thu,02:40,66,83,62
final,897,3,Thu,02:45,66,83,61
final,898,3,Thu,02:50,66,88,66
final,899,3,Thu,02:55,66,88,66
final,900,3,Thu,03:00,66,89,66
final,901,3,Thu,03:05,66,90,66
final,902,3,Thu,03:10,66,90,65
final,903,3,Thu,03:15,66,92,66
final,904,3,Thu,03:20,66,92,66
final,905,3,Thu,03:25,66,90,64
final,906,3,Thu,03:30,66,89,64
final,907,3,Thu,03:35,66,89,64
final,908,3,Thu,03:40,66,88,63
final,909,3,Thu,03:45,66,85,60
final,910,3,Thu,03:50,66,84,59
final,911,3,Thu,03:55,66,84,59
final,912,3,Thu,04:00,66,82,57
final,913,3,Thu,04:05,66,84,59
final,914,3,Thu,04:10,66,83,58
final,915,3,Thu,04:15,66,81,56
final,916,3,Thu,04:20,66,78,54
final,917,3,Thu,04:25,66,78,54
final,918,3,Thu,04:30,66,75,52
final,919,3,Thu,04:35,66,74,52
final,920,3,Thu,04:40,66,70,49
final,921,3,Thu,04:45,66,67,46
final,922,3,Thu,04:50,66,65,44
final,923,3,Thu,04:55,66,61,41
final,924,3,Thu,05:00,66,60,40
final,925,3,Thu,05:05,66,58,38
final,926,3,Thu,05:10,66,55,35
final,927,3,Thu,05:15,66,54,35
final,928,3,Thu,05:20,66,54,35
final,929,3,Thu,05:25,66,52,34
final,930,3,Thu,05:30,66,51,33
final,931,3,Thu,05:35,66,49,33
final,932,3,Thu,05:40,66,46,30
final,933,3,Thu,05:45,66,44,28
final,934,3,Thu,05:50,66,42,26
final,935,3,Thu,05:55,66,40,24
final,936,3,Thu,06:00,66,38,22
final,937,3,Thu,06:05,66,37,21
final,938,3,Thu,06:10,66,36,20
final,939,3,Thu,06:15,66,32,17
final,940,3,Thu,06:20,66,32,17
final,941,3,Thu,06:25,66,28,14
final,942,3,Thu,06:30,66,27,13
final,943,3,Thu,06:35,66,24,10
final,944,3,Thu,06:40,66,22,9
final,945,3,Thu,06:45,66,21,8
final,946,3,Thu,06:50,66,19,7
final,947,3,Thu,06:55,66,19,7
final,948,3,Thu,07:00,66,18,6
final,949,3,Thu,07:05,66,18,6
final,950,3,Thu,07:10,66,18,6
final,951,3,Thu,07:15,66,18,6
final,952,3,Thu,07:20,66,19,7
final,953,3,Thu,07:25,66,18,6
final,954,3,Thu,07:30,66,18,6
final,955,3,Thu,07:35,66,20,8
final,956,3,Thu,07:40,66,21,9
final,957,3,Thu,07:45,66,22,10
final,958,3,Thu,07:50,66,22,10
final,959,3,Thu,07:55,66,23,11
final,960,3,Thu,08:00,66,23,11
final,961,3,Thu,08:05,66,24,12
final,962,3,Thu,08:10,66,24,12
final,963,3,Thu,08:15,66,26,14
final,964,3,Thu,08:20,66,26,14
final,965,3,Thu,08:25,66,27,15
final,966,3,Thu,08:30,66,28,16
final,967,3,Thu,08:35,66,30,18
final,968,3,Thu,08:40,66,30,18
final,969,3,Thu,08:45,66,31,19
final,970,3,Thu,08:50,66,32,20
final,971,3,Thu,08:55,66,37,25
final,972,3,Thu,09:00,66,40,28
final,973,3,Thu,09:05,66,42,31
final,974,3,Thu,09:10,66,43,33
final,975,3,Thu,09:15,66,44,34
final,976,3,Thu,09:20,66,45,35
final,977,3,Thu,09:25,66,45,35
final,978,3,Thu,09:30,66,46,37
final,979,3,Thu,09:35,66,46,37
final,980,3,Thu,09:40,66,47,38
final,981,3,Thu,09:45,66,46,37
final,982,3,Thu,09:50,66,46,37
final,983,3,Thu,09:55,66,45,36
final,984,3,Thu,10:00,66,43,36
final,985,3,Thu,10:05,66,42,34
final,986,3,Thu,10:10,66,41,33
final,987,3,Thu,10:15,66,40,32
final,988,3,Thu,10:20,66,40,33
final,989,3,Thu,10:25,66,37,30
final,990,3,Thu,10:30,66,34,27
final,991,3,Thu,10:35,66,32,25
final,992,3,Thu,10:40,66,32,25
final,993,3,Thu,10:45,66,32,26
final,994,3,Thu,10:50,66,31,25
final,995,3,Thu,10:55,66,30,24
final,996,3,Thu,11:00,66,26,21
final,997,3,Thu,11:05,66,25,20
final,998,3,Thu,11:10,66,24,19
final,999,3,Thu,11:15,66,23,18
final,1000,3,Thu,11:20,66,23,18
final,1001,3,Thu,11:25,66,22,17
final,1002,3,Thu,11:30,66,21,16
final,1003,3,Thu,11:35,66,20,15
final,1004,3,Thu,11:40,66,20,15
final,1005,3,Thu,11:45,66,18,13
final,1006,3,Thu,11:50,66,18,13
final,1007,3,Thu,11:55,66,17,12
final,1008,3,Thu,12:00,66,14,9
final,1009,3,Thu,12:05,66,14,9
final,1010,3,Thu,12:10,66,13,8
final,1011,3,Thu,12:15,66,13,8
final,1012,3,Thu,12:20,66,12,7
final,1013,3,Thu,12:25,66,12,8
final,1014,3,Thu,12:30,66,12,8
final,1015,3,Thu,12:35,66,12,8
final,1016,3,Thu,12:40,66,12,8
final,1017,3,Thu,12:45,66,10,6
final,1018,3,Thu,12:50,66,10,6
final,1019,3,Thu,12:55,66,10,6
final,1020,3,Thu,13:00,66,9,5
final,1021,3,Thu,13:05,66,9,5
final,1022,3,Thu,13:10,66,9,5
final,1023,3,Thu,13:15,66,9,5
final,1024,3,Thu,13:20,66,9,5
final,1025,3,Thu,13:25,66,8,4
final,1026,3,Thu,13:30,66,9,5
final,1027,3,Thu,13:35,66,10,6
final,1028,3,Thu,13:40,66,10,6
final,1029,3,Thu,13:45,66,10,6
final,1030,3,Thu,13:50,66,10,6
final,1031,3,Thu,13:55,66,10,6
final,1032,3,Thu,14:00,66,9,5
final,1033,3,Thu,14:05,66,9,5
final,1034,3,Thu,14:10,66,9,5
final,1035,3,Thu,14:15,66,9,5
final,1036,3,Thu,14:20,66,9,5
final,1037,3,Thu,14:25,66,10,6
final,1038,3,Thu,14:30,66,11,7
final,1039,3,Thu,14:35,66,11,7
final,1040,3,Thu,14:40,66,11,7
final,1041,3,Thu,14:45,66,11,7
final,1042,3,Thu,14:50,66,11,7
final,1043,3,Thu,14:55,66,11,7
final,1044,3,Thu,15:00,66,11,7
final,1045,3,Thu,15:05,66,11,7
final,1046,3,Thu,15:10,66,11,7
final,1047,3,Thu,15:15,66,11,7
final,1048,3,Thu,15:20,66,11,7
final,1049,3,Thu,15:25,66,13,9
final,1050,3,Thu,15:30,66,13,9
final,1051,3,Thu,15:35,66,15,11
final,1052,3,Thu,15:40,66,16,12
final,1053,3,Thu,15:45,66,16,12
final,1054,3,Thu,15:50,66,16,12
final,1055,3,Thu,15:55,66,16,12
final,1056,3,Thu,16:00,66,19,15
final,1057,3,Thu,16:05,66,19,15
final,1058,3,Thu,16:10,66,21,17
final,1059,3,Thu,16:15,66,22,18
final,1060,3,Thu,16:20,66,24,20
final,1061,3,Thu,16:25,66,26,22
final,1062,3,Thu,16:30,66,26,23
final,1063,3,Thu,16:35,66,26,23
final,1064,3,Thu,16:40,66,26,23
final,1065,3,Thu,16:45,66,26,23
final,1066,3,Thu,16:50,66,26,23
final,1067,3,Thu,16:55,66,24,21
final,1068,3,Thu,17:00,66,23,20
final,1069,3,Thu,17:05,66,23,20
final,1070,3,Thu,17:10,66,22,19
final,1071,3,Thu,17:15,66,22,19
final,1072,3,Thu,17:20,66,22,19
final,1073,3,Thu,17:25,66,20,17
final,1074,3,Thu,17:30,66,19,15
final,1075,3,Thu,17:35,66,19,15
final,1076,3,Thu,17:40,66,15,11
final,1077,3,Thu,17:45,66,15,11
final,1078,3,Thu,17:50,66,15,11
final,1079,3,Thu,17:55,66,15,11
final,1080,3,Thu,18:00,66,15,11
final,1081,3,Thu,18:05,66,15,11
final,1082,3,Thu,18:10,66,16,12
final,1083,3,Thu,18:15,66,16,12
final,1084,3,Thu,18:20,66,16,12
final,1085,3,Thu,18:25,66,17,13
final,1086,3,Thu,18:30,66,18,14
final,1087,3,Thu,18:35,66,18,14
final,1088,3,Thu,18:40,66,20,16
final,1089,3,Thu,18:45,66,21,17
final,1090,3,Thu,18:50,66,21,17
final,1091,3,Thu,18:55,66,22,18
final,1092,3,Thu,19:00,66,27,23
final,1093,3,Thu,19:05,66,28,24
final,1094,3,Thu,19:10,66,28,24
final,1095,3,Thu,19:15,66,28,24
final,1096,3,Thu,19:20,66,28,24
final,1097,3,Thu,19:25,66,28,24
final,1098,3,Thu,19:30,66,28,24
final,1099,3,Thu,19:35,66,30,26
final,1100,3,Thu,19:40,66,32,28
final,1101,3,Thu,19:45,66,34,30
final,1102,3,Thu,19:50,66,36,32
final,1103,3,Thu,19:55,66,40,36
final,1104,3,Thu,20:00,66,40,36
final,1105,3,Thu,20:05,66,42,38
final,1106,3,Thu,20:10,66,44,40
final,1107,3,Thu,20:15,66,47,43
final,1108,3,Thu,20:20,66,49,44
final,1109,3,Thu,20:25,66,49,44
final,1110,3,Thu,20:30,66,51,45
final,1111,3,Thu,20:35,66,54,48
final,1112,3,Thu,20:40,66,57,51
final,1113,3,Thu,20:45,66,60,54
final,1114,3,Thu,20:50,66,63,57
final,1115,3,Thu,20:55,66,66,59
final,1116,3,Thu,21:00,66,70,62
final,1117,3,Thu,21:05,66,70,61
final,1118,3,Thu,21:10,66,73,65
final,1119,3,Thu,21:15,66,75,66
final,1120,3,Thu,21:20,66,75,65
final,1121,3,Thu,21:25,66,75,64
final,1122,3,Thu,21:30,66,76,65
final,1123,3,Thu,21:35,66,76,64
final,1124,3,Thu,21:40,66,77,65
final,1125,3,Thu,21:45,66,78,66
final,1126,3,Thu,21:50,66,77,65
final,1127,3,Thu,21:55,66,77,65
final,1128,3,Thu,22:00,66,75,63
final,1129,3,Thu,22:05,66,72,61
final,1130,3,Thu,22:10,66,72,60
final,1131,3,Thu,22:15,66,69,57
final,1132,3,Thu,22:20,66,65,53
final,1133,3,Thu,22:25,66,65,53
final,1134,3,Thu,22:30,66,61,49
final,1135,3,Thu,22:35,66,60,48
final,1136,3,Thu,22:40,66,57,45
final,1137,3,Thu,22:45,66,56,44
final,1138,3,Thu,22:50,66,53,41
final,1139,3,Thu,22:55,66,52,40
final,1140,3,Thu,23:00,66,51,39
final,1141,3,Thu,23:05,66,51,39
final,1142,3,Thu,23:10,66,45,33
final,1143,3,Thu,23:15,66,43,31
final,1144,3,Thu,23:20,66,39,27
final,1145,3,Thu,23:25,66,38,25
final,1146,3,Thu,23:30,66,36,23
final,1147,3,Thu,23:35,66,36,23
final,1148,3,Thu,23:40,66,35,22
final,1149,3,Thu,23:45,66,34,21
final,1150,3,Thu,23:50,66,32,19
final,1151,3,Thu,23:55,66,31,18
final,1152,4,Fri,00:00,66,30,17
final,1153,4,Fri,00:05,66,30,17
final,1154,4,Fri,00:10,66,30,17
final,1155,4,Fri,00:15,66,30,17
final,1156,4,Fri,00:20,66,30,17
final,1157,4,Fri,00:25,66,33,20
final,1158,4,Fri,00:30,66,37,24
final,1159,4,Fri,00:35,66,39,26
final,1160,4,Fri,00:40,66,40,27
final,1161,4,Fri,00:45,66,42,29
final,1162,4,Fri,00:50,66,44,31
final,1163,4,Fri,00:55,66,45,32
final,1164,4,Fri,01:00,66,47,34
final,1165,4,Fri,01:05,66,50,37
final,1166,4,Fri,01:10,66,50,37
final,1167,4,Fri,01:15,66,55,41
final,1168,4,Fri,01:20,66,55,41
final,1169,4,Fri,01:25,66,56,42
final,1170,4,Fri,01:30,66,57,42
final,1171,4,Fri,01:35,66,59,44
final,1172,4,Fri,01:40,66,61,46
final,1173,4,Fri,01:45,66,63,47
final,1174,4,Fri,01:50,66,66,49
final,1175,4,Fri,01:55,66,69,51
final,1176,4,Fri,02:00,66,72,53
final,1177,4,Fri,02:05,66,72,53
final,1178,4,Fri,02:10,66,74,55
final,1179,4,Fri,02:15,66,76,57
final,1180,4,Fri,02:20,66,78,59
final,1181,4,Fri,02:25,66,79,60
final,1182,4,Fri,02:30,66,80,61
final,1183,4,Fri,02:35,66,80,60
final,1184,4,Fri,02:40,66,83,63
final,1185,4,Fri,02:45,66,83,61
final,1186,4,Fri,02:50,66,88,66
final,1187,4,Fri,02:55,66,88,64
final,1188,4,Fri,03:00,66,89,64
final,1189,4,Fri,03:05,66,91,66
final,1190,4,Fri,03:10,66,91,65
final,1191,4,Fri,03:15,66,93,66
final,1192,4,Fri,03:20,66,93,66
final,1193,4,Fri,03:25,66,89,63
final,1194,4,Fri,03:30,66,88,62
final,1195,4,Fri,03:35,66,87,61
final,1196,4,Fri,03:40,66,87,62
final,1197,4,Fri,03:45,66,84,59
final,1198,4,Fri,03:50,66,82,57
final,1199,4,Fri,03:55,66,82,58
final,1200,4,Fri,04:00,66,79,56
final,1201,4,Fri,04:05,66,80,57
final,1202,4,Fri,04:10,66,80,57
final,1203,4,Fri,04:15,66,80,57
final,1204,4,Fri,04:20,66,77,54
final,1205,4,Fri,04:25,66,78,55
final,1206,4,Fri,04:30,66,76,53
final,1207,4,Fri,04:35,66,76,53
final,1208,4,Fri,04:40,66,72,49
final,1209,4,Fri,04:45,66,70,47
final,1210,4,Fri,04:50,66,68,46
final,1211,4,Fri,04:55,66,65,44
final,1212,4,Fri,05:00,66,64,43
final,1213,4,Fri,05:05,66,60,40
final,1214,4,Fri,05:10,66,58,38
final,1215,4,Fri,05:15,66,58,38
final,1216,4,Fri,05:20,66,58,38
final,1217,4,Fri,05:25,66,56,37
final,1218,4,Fri,05:30,66,53,34
final,1219,4,Fri,05:35,66,52,33
final,1220,4,Fri,05:40,66,49,31
final,1221,4,Fri,05:45,66,48,31
final,1222,4,Fri,05:50,66,46,29
final,1223,4,Fri,05:55,66,43,27
final,1224,4,Fri,06:00,66,41,26
final,1225,4,Fri,06:05,66,40,25
final,1226,4,Fri,06:10,66,39,24
final,1227,4,Fri,06:15,66,35,21
final,1228,4,Fri,06:20,66,35,21
final,1229,4,Fri,06:25,66,31,17
final,1230,4,Fri,06:30,66,30,16
final,1231,4,Fri,06:35,66,27,13
final,1232,4,Fri,06:40,66,25,11
final,1233,4,Fri,06:45,66,24,10
final,1234,4,Fri,06:50,66,22,8
final,1235,4,Fri,06:55,66,22,8
final,1236,4,Fri,07:00,66,21,7
final,1237,4,Fri,07:05,66,21,7
final,1238,4,Fri,07:10,66,21,7
final,1239,4,Fri,07:15,66,22,8
final,1240,4,Fri,07:20,66,22,8
final,1241,4,Fri,07:25,66,21,7
final,1242,4,Fri,07:30,66,21,7
final,1243,4,Fri,07:35,66,23,9
final,1244,4,Fri,07:40,66,23,9
final,1245,4,Fri,07:45,66,24,10
final,1246,4,Fri,07:50,66,24,10
final,1247,4,Fri,07:55,66,25,11
final,1248,4,Fri,08:00,66,25,11
final,1249,4,Fri,08:05,66,26,12
final,1250,4,Fri,08:10,66,26,12
final,1251,4,Fri,08:15,66,28,14
final,1252,4,Fri,08:20,66,30,16
final,1253,4,Fri,08:25,66,31,17
final,1254,4,Fri,08:30,66,31,17
final,1255,4,Fri,08:35,66,33,19
final,1256,4,Fri,08:40,66,33,19
final,1257,4,Fri,08:45,66,34,20
final,1258,4,Fri,08:50,66,35,21
final,1259,4,Fri,08:55,66,39,25
final,1260,4,Fri,09:00,66,42,28
final,1261,4,Fri,09:05,66,43,29
final,1262,4,Fri,09:10,66,44,31
final,1263,4,Fri,09:15,66,47,34
final,1264,4,Fri,09:20,66,48,35
final,1265,4,Fri,09:25,66,48,35
final,1266,4,Fri,09:30,66,48,37
final,1267,4,Fri,09:35,66,48,37
final,1268,4,Fri,09:40,66,48,38
final,1269,4,Fri,09:45,66,47,37
final,1270,4,Fri,09:50,66,47,37
final,1271,4,Fri,09:55,66,46,36
final,1272,4,Fri,10:00,66,45,35
final,1273,4,Fri,10:05,66,44,34
final,1274,4,Fri,10:10,66,44,34
final,1275,4,Fri,10:15,66,43,33
final,1276,4,Fri,10:20,66,43,33
final,1277,4,Fri,10:25,66,39,29
final,1278,4,Fri,10:30,66,35,25
final,1279,4,Fri,10:35,66,34,24
final,1280,4,Fri,10:40,66,34,25
final,1281,4,Fri,10:45,66,33,26
final,1282,4,Fri,10:50,66,32,25
final,1283,4,Fri,10:55,66,31,24
final,1284,4,Fri,11:00,66,28,22
final,1285,4,Fri,11:05,66,27,21
final,1286,4,Fri,11:10,66,26,20
final,1287,4,Fri,11:15,66,25,19
final,1288,4,Fri,11:20,66,23,19
final,1289,4,Fri,11:25,66,22,18
final,1290,4,Fri,11:30,66,22,18
final,1291,4,Fri,11:35,66,21,17
final,1292,4,Fri,11:40,66,20,16
final,1293,4,Fri,11:45,66,17,13
final,1294,4,Fri,11:50,66,17,13
final,1295,4,Fri,11:55,66,16,12
final,1296,4,Fri,12:00,66,14,10
final,1297,4,Fri,12:05,66,14,10
final,1298,4,Fri,12:10,66,13,9
final,1299,4,Fri,12:15,66,13,9
final,1300,4,Fri,12:20,66,11,7
final,1301,4,Fri,12:25,66,11,8
final,1302,4,Fri,12:30,66,11,8
final,1303,4,Fri,12:35,66,11,8
final,1304,4,Fri,12:40,66,11,8
final,1305,4,Fri,12:45,66,9,6
final,1306,4,Fri,12:50,66,9,6
final,1307,4,Fri,12:55,66,9,6
final,1308,4,Fri,13:00,66,8,5
final,1309,4,Fri,13:05,66,8,5
final,1310,4,Fri,13:10,66,8,5
final,1311,4,Fri,13:15,66,8,5
final,1312,4,Fri,13:20,66,8,5
final,1313,4,Fri,13:25,66,7,4
final,1314,4,Fri,13:30,66,8,5
final,1315,4,Fri,13:35,66,9,6
final,1316,4,Fri,13:40,66,9,6
final,1317,4,Fri,13:45,66,9,6
final,1318,4,Fri,13:50,66,9,6
final,1319,4,Fri,13:55,66,9,6
final,1320,4,Fri,14:00,66,8,5
final,1321,4,Fri,14:05,66,8,5
final,1322,4,Fri,14:10,66,8,5
final,1323,4,Fri,14:15,66,8,5
final,1324,4,Fri,14:20,66,8,5
final,1325,4,Fri,14:25,66,9,6
final,1326,4,Fri,14:30,66,10,7
final,1327,4,Fri,14:35,66,10,7
final,1328,4,Fri,14:40,66,10,7
final,1329,4,Fri,14:45,66,10,7
final,1330,4,Fri,14:50,66,10,7
final,1331,4,Fri,14:55,66,10,7
final,1332,4,Fri,15:00,66,10,7
final,1333,4,Fri,15:05,66,10,7
final,1334,4,Fri,15:10,66,10,7
final,1335,4,Fri,15:15,66,11,8
final,1336,4,Fri,15:20,66,11,8
final,1337,4,Fri,15:25,66,13,10
final,1338,4,Fri,15:30,66,13,10
final,1339,4,Fri,15:35,66,15,12
final,1340,4,Fri,15:40,66,16,13
final,1341,4,Fri,15:45,66,16,13
final,1342,4,Fri,15:50,66,16,13
final,1343,4,Fri,15:55,66,16,13
final,1344,4,Fri,16:00,66,21,18
final,1345,4,Fri,16:05,66,21,18
final,1346,4,Fri,16:10,66,23,20
final,1347,4,Fri,16:15,66,24,22
final,1348,4,Fri,16:20,66,26,24
final,1349,4,Fri,16:25,66,27,26
final,1350,4,Fri,16:30,66,27,26
final,1351,4,Fri,16:35,66,27,26
final,1352,4,Fri,16:40,66,27,26
final,1353,4,Fri,16:45,66,27,26
final,1354,4,Fri,16:50,66,27,26
final,1355,4,Fri,16:55,66,27,25
final,1356,4,Fri,17:00,66,26,24
